620	1056
621	30380
622	1058
623	1059
623	1060
625	1061
626	1062
626	1063
628	1064
628	1065
629	1066
630	1067
630	1068
631	1069
631	1070
632	1071
633	1072
633	1073
634	1074
634	1075
634	1076
636	1077
636	46592
636	1079
637	1080
638	1081
639	1082
639	1083
640	1084
640	1085
640	1086
640	1087
642	1088
642	1089
644	1090
645	1091
645	1092
648	1093
649	1094
650	1095
650	1096
650	1097
651	1098
652	1099
652	1100
653	1101
653	1102
654	1103
654	1104
654	1105
656	1106
657	1107
657	1108
658	1109
658	1110
659	1111
659	1112
659	1113
659	1114
659	1115
659	1116
659	1117
659	1118
659	1119
659	1120
659	1121
659	1122
659	1123
660	1124
660	1125
662	1126
663	1127
663	1128
664	1129
665	1130
667	1131
667	1132
667	1133
667	1134
667	1135
668	56457
668	56458
669	1138
669	1139
669	1140
670	1141
670	1142
671	1143
671	1144
672	1145
672	1146
672	1147
672	1148
673	1149
673	1150
673	1151
674	1152
675	1153
676	1154
676	1155
677	1156
677	1157
678	1158
679	1159
679	1160
680	1161
680	1162
680	1163
680	1164
680	1165
680	1166
681	1167
682	1168
682	1169
682	1170
682	1171
682	1172
682	1173
682	1174
683	1175
684	1176
685	1177
687	1178
688	1179
688	1180
688	1181
689	1182
690	1183
691	1184
691	1185
691	1186
692	1187
694	1188
694	1189
695	1190
695	1191
695	16758
697	1193
698	1194
699	1195
699	1196
700	1197
700	1198
701	1199
701	1200
702	1201
702	1202
702	1203
703	1204
703	1205
704	1206
704	1207
705	1208
705	1209
706	1210
706	1211
706	1212
707	1213
707	1214
708	1215
708	1216
709	1217
709	1218
710	1219
710	1220
711	1221
713	1222
714	1223
715	1224
716	1225
716	1226
719	1227
719	1228
720	1229
722	1230
722	1231
723	1232
725	1233
726	1234
726	1235
726	1236
727	1237
728	38824
729	1239
730	1240
731	1241
732	1242
733	1243
735	1244
736	1245
737	1246
738	1247
739	1248
739	1249
739	1250
739	1251
739	1252
741	1253
742	1254
743	1255
743	1256
744	1257
744	1258
744	1259
745	10836
746	1261
747	1262
747	1263
748	1264
749	1265
750	1266
750	1267
752	1268
753	1269
753	1270
755	1271
756	1272
756	1273
756	1274
756	1275
757	1276
758	1277
759	1278
761	1279
761	1280
761	1281
761	1282
761	1283
761	1284
761	1285
762	1286
763	1287
763	1288
764	1289
764	1290
764	1291
764	1292
764	1293
765	1294
766	1295
766	1296
767	1297
768	1298
769	1299
769	1300
770	1301
773	1302
774	1303
775	1304
775	1305
777	1306
777	1307
778	1308
778	1309
781	1310
781	1311
782	1312
783	1313
786	1314
787	1315
789	1316
789	1317
790	1318
790	1319
791	1320
791	1321
791	1322
791	1323
791	1324
792	1325
793	1326
793	1327
796	1328
796	1329
797	1330
797	1331
798	1332
798	1333
799	1334
799	1335
799	1336
799	1337
800	1338
801	1339
801	1340
801	1341
801	1342
801	1343
801	1344
801	1345
801	1346
802	1347
802	1348
804	1349
805	1350
805	1351
806	1352
807	1353
807	1354
808	1355
808	1356
808	1357
808	1358
808	1359
809	1360
810	1361
811	1362
811	1363
811	1364
812	1365
813	1366
814	1367
814	1368
814	1369
816	1370
818	1371
820	1372
820	1373
820	1374
821	1375
822	1376
823	1377
824	1378
826	1379
826	1380
827	1381
827	1382
828	1383
828	1384
829	1385
829	1386
829	1387
830	1388
831	1389
832	1390
832	1391
833	1392
833	1393
834	1394
834	1395
835	1396
836	1397
837	1398
838	1399
838	1400
838	1401
839	1402
839	1403
839	1404
839	1405
839	1406
840	1407
841	1408
841	1409
842	1410
842	1411
843	1412
843	1413
843	1414
844	1415
844	1416
845	1417
845	1418
845	1419
846	1420
847	1421
848	1422
848	1423
848	1424
849	1425
849	1426
849	1427
850	1428
850	1429
851	1430
852	1431
853	1432
853	1433
854	1434
854	1435
854	1436
855	1437
856	1438
856	1439
857	1440
858	1441
858	1442
858	1443
858	1444
858	1445
858	1446
858	1447
860	1448
862	1449
863	1450
863	1451
864	1452
865	1453
865	1454
866	1455
867	1456
867	1457
868	1458
869	1459
869	1460
869	1461
870	1462
871	1463
871	1464
872	1465
873	1466
873	1467
874	1468
874	5176
874	20125
875	1471
876	2013
876	47399
877	1474
878	1475
878	1476
879	1477
879	1478
880	12522
881	1480
882	1481
883	1482
884	1483
885	1484
885	1485
886	1486
887	1487
888	1488
889	1489
889	1490
889	1491
890	1492
893	1493
894	1494
895	32192
895	1496
896	1497
896	1498
897	1499
897	1500
898	1501
898	1502
899	1503
899	1504
899	1505
899	1506
899	1507
902	1508
903	1509
903	1510
904	1511
904	1512
904	1513
904	1514
905	1515
905	1516
906	1517
907	1518
907	1519
907	1520
908	1521
908	1522
908	1523
908	1524
909	1525
909	1526
909	1527
909	1528
910	1529
911	1530
911	1531
912	1532
913	1533
913	1534
914	1535
914	1536
915	1537
915	1538
915	1539
915	1540
915	1541
916	1542
916	1543
918	1544
918	1545
919	1546
920	1547
921	1548
921	1549
922	1550
922	1551
923	1552
923	1553
926	1554
927	1555
928	1556
928	1557
928	1558
929	1559
929	1560
929	1561
930	1562
930	1563
931	1564
931	1565
932	1566
933	1567
934	1568
934	1569
935	1570
936	1571
937	1572
937	1573
938	1574
938	1575
939	1576
940	1577
941	1578
942	1579
942	1580
943	1581
943	1582
944	1583
945	1584
946	1585
946	1586
948	1587
949	1588
951	1589
952	1590
952	1591
953	1592
954	1593
954	1594
955	1595
956	1596
957	1597
958	1598
958	1599
959	1600
960	1601
960	44313
961	1603
961	1604
961	1605
962	1606
963	1607
964	10432
965	1609
966	1610
966	1611
967	1612
967	1613
968	1614
969	1615
970	1616
970	1617
970	1618
971	1619
972	1620
972	1621
974	51734
975	1623
976	1624
976	1625
977	1626
978	1627
980	6808
980	1629
981	1630
981	9545
981	1632
981	1633
981	1634
981	1635
982	1636
983	1637
984	1638
984	1639
985	1640
986	1641
986	1642
987	1643
987	1644
987	1645
987	1646
988	1647
989	1648
989	1649
991	1650
991	1651
992	1652
993	1653
994	1654
995	1655
996	1656
997	1657
997	1658
998	1659
998	1660
999	1661
1000	1662
1000	1663
1001	1664
1001	1665
1002	1666
1003	1667
1004	1668
1004	1669
1004	1670
1004	1671
1006	1672
1007	1673
1007	1674
1008	1675
1009	1676
1009	1677
1010	1678
1011	1679
1012	1680
1012	1681
1013	1682
1013	1683
1014	1684
1015	1685
1015	1686
1016	1687
1016	1688
1018	1689
1019	1690
1020	1691
1020	1692
1021	1693
1021	1694
1021	1695
1021	1696
1022	1697
1022	1698
1023	1699
1024	1700
1024	1701
1025	1702
1026	1703
1027	1704
1028	1705
1029	1706
1030	1707
1030	1708
1030	1709
1031	1710
1031	1711
1032	1712
1032	1713
1033	1714
1034	40731
1035	1716
1037	1717
1038	1718
1038	1719
1039	1720
1040	1721
1041	1722
1042	1723
1042	1724
1043	1725
1043	1726
1043	1727
1043	1728
1043	1729
1044	1730
1045	1731
1045	1732
1045	1733
1046	1734
1047	1735
1047	1736
1047	1737
1048	1738
1048	13297
1049	1740
1049	1741
1049	1742
1049	1743
1050	1744
1052	1745
1053	1746
1054	1747
1054	1748
1055	1749
1056	1750
1057	1751
1057	1752
1057	1753
1058	1754
1058	1755
1059	1756
1060	1757
1061	1758
1061	1759
1061	1760
1062	1761
1062	1762
1063	1763
1063	1764
1064	1765
1066	1766
1067	1767
1068	1768
1068	1769
1069	1770
1070	1771
1070	1772
1071	1773
1071	1774
1071	1775
1073	1776
1073	1777
1073	1778
1073	1779
1073	1780
1074	42362
1075	1782
1076	1783
1076	1784
1078	1785
1079	1786
1080	1787
1081	1788
1081	1789
1082	1790
1082	1791
1084	1792
1084	1793
1085	1794
1085	1795
1085	1796
1085	1797
1085	1798
1085	1799
1086	1800
1086	1801
1087	1802
1087	1803
1088	1804
1088	1805
1091	1806
1091	1807
1092	1808
1094	1809
1095	1810
1096	1811
1097	1812
1097	41916
1098	1814
1098	1815
1098	34592
1098	1817
1099	1818
1099	1819
1099	1820
1099	1821
1099	1822
1099	1823
1099	1824
1099	1825
1099	1826
1099	1827
1099	1828
1099	1829
1100	1830
1100	1831
1100	1832
1100	1833
1101	1834
1101	1835
1102	1836
1102	1837
1103	1838
1103	1839
1104	1840
1105	1841
1106	1842
1107	1843
1107	1844
1107	1845
1108	1846
1109	1847
1109	1848
1110	1849
1111	1850
1112	1851
1113	1852
1113	1853
1113	1854
1115	1855
1116	1856
1116	1857
1117	1858
1118	1859
1118	1860
1119	1861
1119	1862
1120	1863
1121	1864
1122	24780
1122	1866
1123	1867
1123	1868
1123	1869
1123	1870
1124	1871
1125	1872
1125	1873
1125	1874
1126	1875
1127	1876
1127	1877
1127	1878
1128	1879
1128	1880
1128	1881
1129	1882
1129	1883
1129	1884
1129	1885
1131	1886
1131	1887
1132	1888
1132	1889
1132	1890
1133	1891
1133	1892
1136	1893
1136	1894
1137	1895
1137	1896
1138	1897
1139	1898
1140	1899
1141	46594
1141	1901
1142	1902
1142	1903
1143	1904
1143	1905
1143	1906
1144	1907
1144	1908
1145	1909
1145	1910
1145	1911
1146	1912
1146	1913
1147	1914
1148	1915
1149	1916
1150	1917
1151	1918
1152	1919
1153	1920
1154	1921
1155	1922
1156	1923
1157	1924
1158	1925
1159	1926
1160	1927
1162	1928
1163	1929
1163	1930
1163	1931
1163	1932
1163	1933
1163	1934
1164	1935
1165	1936
1166	1937
1167	1938
1167	1939
1168	1940
1169	1941
1170	1942
1171	1943
1171	1944
1172	1945
1172	1946
1173	1947
1174	1948
1175	1949
1175	1950
1175	1951
1176	1952
1176	1953
1176	1954
1177	1955
1177	1956
1178	1957
1178	1958
1178	1959
1178	50066
1178	1961
1178	1962
1178	1963
1178	1964
1178	31505
1179	1966
1180	1967
1180	1968
1181	1969
1181	1970
1182	1971
1183	1972
1186	1973
1186	1974
1186	1975
1187	1976
1187	1977
1188	1978
1188	1979
1189	1980
1190	1981
1190	1982
1190	1983
1191	1984
1191	1985
1192	1986
1192	1987
1192	1988
1193	1989
1194	1990
1195	1991
1195	1992
1196	1993
1197	1994
1199	1995
1199	1996
1199	1997
1199	1998
1199	1999
1199	2000
1200	2001
1200	2002
1201	2003
1201	2004
1202	2005
1202	2006
1203	2007
1203	2008
1204	2009
1204	2010
1204	2011
1204	2012
1205	2013
1205	2014
1206	2015
1207	2016
1207	2017
1208	2018
1208	2019
1209	2020
1210	2021
1211	2022
1211	2023
1211	2024
1212	2025
1212	2026
1213	2027
1214	2028
1215	2029
1215	2030
1216	2031
1216	2032
1217	2033
1217	2034
1217	2035
1218	2036
1219	2037
1219	2038
1219	2039
1220	2040
1220	2041
1220	2042
1221	2043
1221	2044
1222	2045
1223	15154
1224	2047
1225	2048
1226	2049
1226	2050
1227	2051
1227	2052
1228	2053
1230	2054
1231	2055
1231	2056
1232	2057
1233	2058
1233	2059
1234	2060
1234	2061
1235	2062
1236	2063
1238	2064
1239	2065
1240	2066
1240	2067
1240	2068
1240	16623
1241	2070
1241	2071
1243	2072
1243	2073
1243	2074
1243	2075
1244	2076
1245	2077
1246	2078
1246	2079
1247	2080
1248	2081
1249	2082
1249	2083
1249	2084
1250	2085
1250	2086
1251	2087
1252	2088
1252	2089
1253	2090
1254	2091
1254	2092
1254	2093
1254	2094
1256	2095
1256	2096
1256	2097
1257	2098
1260	2099
1261	2100
1262	2101
1264	2102
1264	2103
1265	2104
1266	2105
1266	2106
1268	2107
1269	2108
1269	2109
1270	2110
1270	2111
1270	2112
1271	2113
1271	2114
1271	2115
1272	2116
1272	2117
1272	2118
1273	2119
1274	2120
1275	2121
1276	2122
1276	2123
1277	2124
1277	2125
1278	2126
1279	2127
1279	2128
1279	2129
1280	2130
1280	2131
1281	2132
1282	2133
1282	2134
1282	2135
1282	2136
1282	2137
1283	2138
1283	2139
1284	2140
1285	2141
1285	2142
1285	2143
1286	2144
1287	2145
1288	2146
1290	2147
1290	2148
1291	2149
1291	2150
1291	2151
1292	2152
1293	51373
1293	2154
1294	2155
1295	2156
1295	2157
1295	2158
1296	2159
1297	2160
1297	2161
1298	2162
1298	2163
1299	2164
1299	2165
1299	2166
1300	2167
1301	2168
1301	2169
1302	2170
1303	2171
1304	2172
1304	2173
1305	2174
1306	2175
1306	2176
1306	2177
1307	2178
1310	2179
1310	2180
1311	2181
1311	2182
1311	2183
1312	2184
1312	2185
1313	2186
1313	2187
1314	2188
1314	2189
1314	2190
1316	2191
1316	2192
1317	2193
1317	2194
1317	2195
1318	2196
1319	2197
1319	2198
1320	2199
1321	2200
1322	2201
1322	2202
1323	2203
1323	2204
1323	2205
1323	2206
1324	2207
1325	2208
1326	2209
1326	2210
1327	2211
1327	2212
1328	2213
1329	2214
1329	2215
1329	2216
1330	43084
1331	2218
1332	2219
1332	2220
1333	2221
1333	2222
1334	2223
1335	2224
1335	2225
1335	2226
1336	2227
1337	2228
1339	2229
1339	2230
1340	2231
1341	2232
1341	2233
1342	7159
1342	2235
1343	2236
1343	2237
1343	2238
1343	2239
1344	2240
1344	2241
1345	2242
1345	2243
1346	2244
1347	2245
1347	2246
1349	2247
1349	2248
1350	2249
1350	2250
1351	2251
1351	2252
1351	2253
1352	2254
1352	2255
1354	2256
1355	2257
1355	2258
1355	2259
1356	2260
1356	2261
1357	2262
1357	2263
1357	2264
1358	2265
1358	2266
1359	2267
1359	2268
1359	2269
1360	2270
1361	2271
1361	2272
1362	2273
1363	2274
1364	2275
1364	2276
1365	2277
1365	2278
1365	2279
1367	2280
1367	10763
1368	2282
1368	2283
1369	2284
1369	2285
1370	2286
1370	2287
1372	2288
1372	2289
1372	2290
1373	2291
1373	2292
1373	2293
1374	2294
1374	2295
1374	2296
1374	2297
1374	2298
1374	2299
1375	2300
1375	2301
1375	2302
1376	2303
1376	2304
1377	2305
1378	2306
1379	2307
1379	2308
1380	2309
1381	2310
1381	2311
1381	2312
1381	2313
1383	2314
1383	2315
1384	2316
1385	2317
1386	2318
1387	2319
1387	2320
1388	2321
1388	2322
1388	2323
1389	2324
1391	2325
1392	2326
1393	2327
1394	2328
1395	2329
1395	2330
1395	2331
1395	2332
1395	2333
1397	2334
1397	2335
1398	2336
1399	2337
1399	2338
1400	2339
1400	2340
1401	2341
1401	2342
1402	2343
1403	2344
1404	2345
1404	2346
1407	2347
1408	2348
1409	2349
1409	2350
1410	2351
1410	2352
1411	2353
1412	2354
1412	2355
1412	2356
1412	2357
1413	2358
1413	2359
1414	2360
1414	2361
1415	2362
1416	2363
1416	2364
1416	2365
1417	2366
1417	2367
1418	2368
1418	2369
1421	2370
1422	2371
1423	2372
1423	2373
1424	2374
1425	2375
1426	2376
1427	2377
1428	2378
1429	2379
1429	2380
1429	2381
1429	2382
1429	2383
1429	2384
1430	2385
1430	2386
1431	2387
1432	2388
1433	13695
1433	2390
1433	2391
1433	2392
1433	2393
1433	2394
1434	2395
1434	2396
1435	2397
1436	2398
1437	2399
1438	2400
1439	2401
1439	2402
1440	2403
1441	2404
1441	2405
1441	2406
1442	2407
1443	2408
1444	2409
1444	2410
1445	2411
1446	2412
1447	2413
1448	2414
1448	2415
1448	2416
1448	2417
1448	2418
1449	2419
1451	2420
1451	2421
1452	2422
1453	2423
1454	2424
1455	2425
1455	2426
1455	2427
1456	2428
1456	2429
1456	2430
1456	2431
1458	2432
1459	2433
1459	2434
1460	2435
1460	2436
1461	2437
1462	2438
1462	2439
1463	2440
1463	2441
1464	2442
1465	2443
1465	2444
1465	2445
1466	2446
1467	2447
1468	2448
1468	2449
1470	2450
1470	2451
1471	2452
1472	2453
1473	2454
1473	2455
1474	2456
1475	2457
1476	2458
1476	2459
1476	2460
1477	2461
1477	2462
1478	11215
1479	2464
1482	2465
1482	2466
1484	2467
1484	2468
1484	2469
1484	2470
1485	2471
1486	2472
1486	2473
1486	2474
1486	2475
1487	2476
1488	2477
1488	2478
1489	2479
1490	2480
1490	2481
1493	2482
1494	2483
1495	2484
1495	2485
1495	2486
1496	2487
1497	2488
1498	2489
1499	2490
1500	2491
1500	57622
1500	2493
1501	2494
1502	2495
1503	2496
1505	2497
1505	2498
1505	2499
1505	2500
1505	2501
1505	2502
1506	2503
1506	2504
1507	2505
1508	2506
1509	2507
1509	2508
1511	2509
1513	2510
1513	2511
1513	2512
1513	2513
1514	2514
1515	2515
1515	2516
1515	2517
1516	2518
1516	2519
1517	2520
1517	2521
1517	2522
1517	2523
1517	2524
1518	2525
1519	2526
1520	2527
1521	2528
1522	2529
1522	2530
1522	2531
1523	2532
1523	2533
1524	2534
1524	2535
1525	2536
1525	2537
1525	2538
1526	2539
1527	2540
1527	2541
1528	2542
1528	2543
1529	2544
1529	2545
1530	2546
1530	2547
1531	2548
1531	2549
1532	2550
1532	2551
1532	2552
1532	2553
1533	2554
1535	2555
1535	2556
1536	2557
1536	2558
1537	2559
1537	2560
1538	2561
1538	2562
1539	2563
1540	2564
1540	2565
1542	2566
1544	2567
1544	2568
1545	2569
1546	2570
1546	2571
1546	2572
1547	2573
1547	2574
1547	2575
1548	2576
1548	2577
1549	2578
1550	2579
1551	2580
1551	2581
1552	2582
1552	2583
1553	2584
1554	2585
1555	2586
1556	2587
1556	2588
1556	2589
1556	2590
1557	2591
1558	2592
1559	2593
1559	2594
1560	2595
1561	2596
1561	2597
1562	2598
1562	2599
1562	2600
1562	2601
1563	2602
1564	2603
1564	2604
1566	2605
1567	2606
1568	2607
1569	2608
1570	2609
1570	2610
1571	2611
1571	2612
1572	2613
1573	2614
1574	2615
1575	2616
1575	2617
1575	2618
1575	2619
1576	2620
1577	2621
1579	2622
1579	2623
1580	2624
1581	2625
1581	2626
1582	2627
1583	2628
1583	2629
1583	2630
1584	2631
1584	2632
1585	2633
1586	2634
1587	2635
1588	2636
1589	2637
1590	2638
1590	2639
1590	2640
1593	2641
1593	2642
1593	2643
1594	2644
1594	2645
1594	2646
1594	2647
1595	2648
1595	2649
1596	2650
1597	2651
1597	2652
1598	2653
1598	2654
1599	2655
1599	2656
1600	2657
1600	2658
1601	2659
1601	2660
1602	2661
1604	2662
1604	2663
1605	2664
1605	2665
1606	2666
1606	2667
1607	2668
1608	2669
1609	2670
1610	2671
1611	2672
1611	2673
1612	2674
1613	2675
1613	2676
1614	2677
1615	2678
1616	2679
1617	2680
1618	2681
1618	2682
1619	2683
1620	2684
1621	2685
1622	2686
1622	2687
1622	2688
1623	2689
1623	2690
1624	2691
1625	2692
1625	2693
1625	2694
1626	2695
1627	2696
1627	2697
1628	2698
1628	2699
1629	2700
1629	2701
1630	34182
1630	2703
1631	2704
1632	2705
1633	2706
1633	2707
1634	2708
1635	2709
1635	2710
1635	2711
1637	2712
1637	2713
1637	2714
1637	2715
1638	2716
1638	2717
1639	2718
1639	2719
1639	2720
1640	2721
1641	2722
1642	2723
1642	2724
1644	2725
1644	2726
1645	2727
1646	2728
1646	2729
1646	2730
1647	2731
1648	2732
1649	2733
1649	2734
1651	2735
1652	2736
1653	50739
1654	2738
1655	2739
1655	2740
1656	2741
1657	2742
1658	2743
1658	2744
1658	2745
1659	2746
1660	2747
1661	2748
1661	2749
1662	2750
1664	2751
1664	2752
1664	2753
1664	2754
1665	2755
1666	2756
1666	2757
1667	2758
1667	2759
1667	2760
1668	57089
1668	2762
1669	2763
1670	2764
1670	2765
1672	2766
1673	2767
1674	2768
1676	2769
1677	2770
